# epoch_start_s=1609461608
timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,wind_vane_deg
# wind_vane_deg is blank for the first 270 s, populated for the final 30 s
0.114,-0.48414856,-7.920442,9.517127,-0.111128408,-0.23975546,-0.2039056,-12672.0,-10499.5,-636.5,
0.231,-2.5982288,-8.835027,8.363122,0.15533406,0.36324912,-0.37497452,-9856.0,-11011.5,-3452.5,
0.347,0.7225291,-4.8343164,6.0910244,-0.18307326,0.7937193,0.09892901,-11136.0,-11779.5,-636.5,
0.463,1.3809345,-5.0976788,6.838015,0.69811816,0.349926,-0.11557329,-17792.0,-12291.5,3971.5,
0.585,0.7249233,-3.1990762,5.2769956,0.6774673,0.3375355,-0.09305721,-21120.0,-21507.5,13699.5,
0.700,0.69140448,-3.1823168,10.182715,0.15480114,-0.26320416,0.807585968,-22912.0,-27907.5,19075.5,
0.818,-6.2852992,-5.25809,11.090117,-0.18547146,-0.2581414,0.83050176,-27008.0,-26627.5,18563.5,
0.933,3.272354,-5.741719,13.125189,-0.12351893,0.05415265,0.903246,-31360.0,-21507.5,15491.5,
1.053,-0.44105296,-0.28772706,5.1572856,0.8148287,-0.6449117,0.226298052,28288.0,-22275.5,18563.5,
1.177,-0.18726754,-5.210206,6.622537,-0.7495725,-0.39004028,0.6116028,31872.0,-27395.5,22915.5,
1.291,2.89407,-7.4152652,10.13962,-0.5058926,-0.2143083,-0.15314451,31872.0,-18947.5,15235.5,
1.406,-3.8767324,-6.6874284,8.585782,0.343589784,0.4549122,-0.37697296,30848.0,-16131.5,10627.5,
1.523,-3.43859336,-5.722565,9.766124,1.2807382,0.64863044,-0.235481416,28544.0,-23555.5,18051.5,
1.641,-1.604635,-3.1775284,6.9170236,1.0693004,1.0532536,-0.14381832,21632.0,27132.5,30083.5,
1.764,-2.1553014,-0.22068942,6.050323,0.6969191,-0.24042164,-0.336337416,13440.0,12796.5,-25724.5,
1.882,1.3091085,2.1950602,9.2106696,0.193038516,-1.0771139,-0.7577479,21888.0,5116.5,-20604.5,
2.000,-3.654072,2.4943354,12.617619,0.005582154,-0.37791628,0.03138077,-29568.0,1276.5,-22908.5,
2.118,-3.505631,-0.041124284,10.477201,0.11722993,-0.110387932,0.238155652,-25984.0,1788.5,-25212.5,
2.237,0.79196092,-0.5870023,9.284889,0.4736235,0.19497808,0.13596728,-24448.0,-515.5,-24189.5,
2.353,-0.52963836,-0.6300979,7.585006,0.04208751,0.011651885,-0.3715105,-26752.0,-5635.5,-21629.5,
2.473,-0.60864704,-0.421802336,9.71824,-0.474316768,-0.7726804,-0.5994692,-23680.0,-5635.5,-22653.5,
2.589,-2.1600898,-1.4537034,11.403758,-0.101669,-0.13703418,-0.66808324,-13696.0,-2563.5,-26237.5,
2.706,-2.3971156,-2.162387,9.325591,0.15706608,-0.1682103,-0.40148752,-8320.0,-3075.5,-28797.5,
2.821,1.3761461,-0.51996464,9.943295,0.24220084,0.5247254,-0.29277084,-6272.0,-6915.5,-29821.5,
2.937,-0.35246748,-0.62052108,7.8818872,0.32840144,0.00698879,-0.0640128,-10112.0,-12547.5,-26493.5,
3.058,0.18383372,-0.476869,9.220246,0.10830344,-0.3146314,-0.17579382,-8832.0,-16643.5,-25213.5,
3.173,0.39931188,-0.32842848,12.3398904,0.069266684,-0.13010615,0.022987198,-3712.0,-17667.5,-28285.5,
3.292,-3.5990052,1.1056984,11.9975192,0.109635752,-0.08574015,0.07534707,-2432.0,-19459.5,-29309.5,
3.410,-1.8560262,1.78565168,10.149197,0.20982564,-0.16674476,-0.044960732,-2176.0,-22019.5,-28541.5,
3.528,-1.7602582,-0.16562277,8.030328,-0.29298908,-0.0718841,-0.23588112,1664.0,-24066.5,-29821.5,
3.650,-0.098682104,0.7393855,9.823585,0.2600538,0.18325372,0.24335166,2432.0,-22530.5,-29309.5,
3.765,2.384105,-0.52954144,10.1061,0.04914877,0.8756565,-0.009787688,-1408.0,-23555.5,-27005.5,
3.879,2.8916756,-0.239843016,9.05744,-0.06902735,0.7208418,-0.011919388,-12416.0,-24835.5,-22653.5,
3.995,-0.402745668,-0.52475304,9.591347,-0.072091656,0.098518652,-0.208302224,-19584.0,-23811.5,-19837.5,
4.114,2.1375022,-0.438561736,9.064623,0.09817786,-0.10319345,-0.26905566,-19840.0,-23811.5,-19837.5,
4.237,-0.52006156,1.2924461,9.409388,-0.041315244,-0.34114444,-0.2973007,-17280.0,-25603.5,-20861.5,
4.354,0.19341052,0.9644404,12.112442,-0.222376516,-0.35859776,-0.054553384,-12416.0,-25603.5,-21885.5,
4.471,-1.0156612,2.3339238,9.830768,-0.048376516,0.37883716,0.3496702,-11136.0,-23299.5,-23933.5,
4.587,-0.27585304,1.81917036,9.701481,-0.26980686,0.103714668,0.21190908,-16768.0,-20995.5,-21373.5,
4.707,0.39931188,1.5773561,8.84675,-0.11845614,0.34020012,0.37152012,-19840.0,-17411.5,-21117.5,
4.829,0.8542102,-0.3356111,9.019133,-0.5265434,-0.0015380084,0.30037466,-25472.0,-13827.5,-20605.5,
4.944,1.421636,-0.26139084,9.730211,-0.4302172,0.09292294,-0.030438528,-27264.0,-8451.5,-22397.5,
5.058,-2.1768492,-2.176752,12.038221,0.02343513,0.2134972,0.10479118,-26752.0,-4867.5,-23677.5,
5.174,-5.0881988,-2.365894,10.489173,0.346920568,0.12982799,0.40282948,-28288.0,-6147.5,-22397.5,
5.292,-1.8392668,-1.0203528,8.980825,0.26738156,-0.054697268,0.7959948,-30080.0,-8195.5,-19325.5,
5.408,-1.250293,-0.30448648,8.6935216,0.30402014,0.2011067,0.38617556,30080.0,-10755.5,-19325.5,
