# epoch_start_s=1609459683
timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,wind_vane_deg
# wind_vane_deg is blank for the first 270 s, populated for the final 30 s
0.118,-1.9901016,1.9245152,9.464455,-0.00361080468,0.0033915452,-0.001793813,-32384.0,-15363.5,-29822.5,
0.236,-1.9637654,1.8933906,9.349533,-0.00014679134,-0.0014047772,0.001004043,-32640.0,-15107.5,-28798.5,
0.353,-2.042774,1.87423716,9.347138,-0.00067971648,-0.0012715459,0.0012705056,32640.0,-15619.5,-29566.5,
0.471,-2.030803,1.9197268,9.347138,-0.0045434236,0.005256787,-0.0020602756,-32384.0,-15107.5,-29566.5,
0.593,-2.0044668,1.886208,9.296861,-0.0029446482,0.005123552,-0.0028596632,-32384.0,-15363.5,-30334.5,
0.708,-2.0331972,1.886208,9.397417,-0.00028002262,-0.000205695632,0.00020465534,32640.0,-15363.5,-29310.5,
0.827,-1.9924958,1.934092,9.337562,-0.012936994,0.009786647,-0.005124594,32640.0,-14595.5,-29054.5,
0.942,-2.0020726,1.9652166,9.35911,0.00518246,0.00059369208,0.0034022052,-32384.0,-15363.5,-30334.5,
1.058,-1.9924958,1.85029508,9.392629,-0.00028002262,-0.0011383183,-6.180722e-05,-32128.0,-15363.5,-29310.5,
1.183,-2.0403798,1.84311252,9.418964,-0.0062754304,0.0063226336,-0.00698983136,-32640.0,-15619.5,-28542.5,
1.302,-2.0451682,1.82156468,9.383052,-0.004809886,0.0040577016,-0.0043252064,-32640.0,-15875.5,-29054.5,
1.420,-2.1098116,1.8838138,9.421359,-0.012803763,0.010053109,-0.0016605817,-32384.0,-16131.5,-29054.5,
1.537,-1.99489,1.9747934,9.356715,-0.0037440508,0.006189406,-0.0021935068,32128.0,-15875.5,-28798.5,
1.658,-1.925458,1.9604282,9.428541,-0.0014791042,0.0012598485,-0.0020602756,-32384.0,-15875.5,-29310.5,
1.776,-2.0355914,1.946063,9.406994,-0.0030778944,0.0003272295,0.001004043,-32640.0,-15875.5,-29310.5,
1.891,-1.937429,1.9149384,9.430936,-0.010272369,0.0064558648,-0.0043252064,-32384.0,-15363.5,-28798.5,
2.008,-1.9398232,1.9676108,9.404599,-0.0004132688,-7.246435e-05,0.0035354364,-32640.0,-15875.5,-28542.5,
2.124,-2.0810812,1.78086332,9.366292,-0.0064086468,-0.0019377023,-0.0013941191,-32384.0,-15875.5,-29310.5,
2.250,-1.805748,1.98676468,9.351927,-0.0017455816,-0.0070004872,0.00073758052,-32640.0,-15619.5,-28798.5,
2.367,-2.0284088,1.7521329,9.380657,0.006647989,-0.007533416,0.0054006736,32640.0,-15363.5,-28542.5,
2.485,-1.9302464,2.1256282,9.344745,-0.00361080468,-0.0070004872,-0.0024599694,32384.0,-15875.5,-28798.5,
2.603,-1.9901016,1.8957848,9.327985,-0.00347757336,-0.012729432,0.003268974,32640.0,-15875.5,-28798.5,
2.720,-1.9853132,1.9005732,9.395022,-0.0092065184,0.0003272295,-0.0024599694,-32128.0,-15363.5,-28542.5,
2.842,-2.0715044,1.9412746,9.344745,-0.012936994,0.0044573956,-0.007389525,-32384.0,-15619.5,-29822.5,
2.959,-1.982919,1.99873568,9.335168,-0.006541893,0.0035247804,-0.0019270442,-32384.0,-14595.5,-27262.5,
3.077,-2.1169942,1.86466032,9.35911,-0.004809886,-0.00273709,0.0044680556,-32640.0,-15619.5,-29054.5,
3.193,-2.0284088,1.80719952,9.397417,-0.0050763636,-0.0070004872,0.0011372734,-31872.0,-15363.5,-29310.5,
3.312,-1.9924958,1.87663132,9.423753,-0.0068083555,0.013117429,-0.0029928944,-32384.0,-15107.5,-29054.5,
3.439,-2.0691102,1.9269094,9.402205,-0.005609274,0.01111896,-0.005524288,-32128.0,-14595.5,-28798.5,
3.554,-2.0691102,1.9676108,9.320803,0.010911405,-0.00180447468,0.0040683616,-32640.0,-14851.5,-28542.5,
3.672,-2.0379856,1.934092,9.423753,0.008113548,-0.0039361716,0.004334824,-32384.0,-15363.5,-29310.5,
3.787,-2.1050232,1.9556398,9.402205,-0.0062754304,0.0045906304,-0.0036590504,-32640.0,-15363.5,-29566.5,
3.905,-1.9901016,1.8957848,9.363898,-0.0026781856,0.0067223272,-0.0008611949,-32640.0,-15619.5,-29566.5,
4.027,-2.1146,1.9173326,9.378263,-0.008673593,0.0059229432,-0.0028596632,-32384.0,-15619.5,-29822.5,
4.143,-1.9661596,2.0250718,9.404599,-0.0045434236,-7.246435e-05,-0.0001950385,-32640.0,-15875.5,-27774.5,
4.259,-2.102629,1.9149384,9.3543216,0.0010522902,-0.004202634,0.000337886632,-32640.0,-15875.5,-28030.5,
4.377,-1.9972842,1.9029674,9.375869,-0.009872675,0.010852497,-0.0048581316,32640.0,-15107.5,-28286.5,
4.494,-1.9494,1.98197632,9.3543216,-0.00414373,-0.0019377023,-0.0005947314,32640.0,-15107.5,-28286.5,
4.617,-2.1122058,1.86226608,9.35911,0.0019849092,0.00059369208,0.003801899,-32128.0,-14851.5,-29054.5,
4.735,-2.1481188,1.886208,9.423753,-0.0012126416,0.0020592324,-0.00046150108,-32640.0,-15107.5,-28286.5,
4.851,-1.9230638,1.946063,9.349533,-0.0062754304,-0.00273709,-0.0021935068,-32640.0,-14851.5,-27774.5,
4.967,-2.0738986,1.81917036,9.363898,-0.002411738,-0.0020709336,-0.0011276575,-32384.0,-15107.5,-28798.5,
5.085,-2.042774,1.82635316,9.356715,-0.006541893,-0.0035364776,-0.0049913632,-32128.0,-15107.5,-28542.5,
5.213,-2.0116494,1.8886022,9.392629,-0.0060089676,0.0040577016,-0.0037922818,-31872.0,-14851.5,-29054.5,
5.332,-2.0643218,1.9771876,9.385446,-0.006541893,0.0012598485,-0.00046150108,-32128.0,-14595.5,-29822.5,
5.449,-2.0619276,1.86466032,9.368687,-0.0020120292,0.0035247804,0.002336355,32384.0,-15107.5,-28798.5,
5.568,-1.9494,1.922121,9.363898,-0.009606212,6.0766936e-05,-0.0065901376,-32640.0,-14851.5,-28798.5,
5.683,-1.9350348,1.9676108,9.406994,-0.00028002262,-0.00313678,-6.180722e-05,32640.0,-15107.5,-28030.5,
5.804,-2.066716,1.82635316,9.402205,0.0021181404,0.0041909368,-0.0016605817,32640.0,-15363.5,-28798.5,
5.922,-2.0284088,1.8814196,9.402205,-0.007074803,0.005656477,-0.00339258784,-31872.0,-15107.5,-28542.5,
6.039,-1.9494,1.85508352,9.402205,-0.012936994,0.0008601546,-0.0057907504,-31872.0,-14851.5,-29054.5,
6.155,-1.9972842,1.8886022,9.404599,0.0050492288,0.00019399822,-0.0011276575,-32640.0,-14851.5,-29310.5,
6.274,-1.9877074,1.9412746,9.445301,0.0045163036,-0.0043358652,0.004334824,-32128.0,-15363.5,-28286.5,
6.396,-2.1888202,1.86466032,9.363898,-0.0014791042,-0.0030035526,-0.0005947314,-32128.0,-15363.5,-28798.5,
6.514,-2.1002348,1.9077558,9.337562,-0.009073272,0.003791239,-0.0015273513,-32384.0,-15619.5,-28286.5,
6.630,-2.0834754,1.9532456,9.318408,-0.00720804936,-0.0011383183,-0.001793813,-32384.0,-15107.5,-27774.5,
6.748,-1.99489,1.9939473,9.37108,-0.0020120292,-0.0019377023,0.00286928,-32640.0,-15107.5,-28286.5,
6.865,-1.9972842,1.9436688,9.385446,-0.0057424904,0.00179276984,-0.0060572124,-32384.0,-14851.5,-29054.5,
6.989,-2.0212262,1.8933906,9.375869,-0.00347757336,-0.0060678684,0.001004043,-32128.0,-16131.5,-28542.5,
7.107,-2.0403798,1.91015,9.363898,-0.0022784918,-0.0011383183,0.0006043492,32640.0,-15363.5,-28542.5,
7.223,-1.9972842,1.87423716,9.361504,-0.0062754304,0.0024589264,-0.004458438,32640.0,-15363.5,-28286.5,
7.341,-2.0331972,1.9364862,9.390234,-0.013869613,0.007921409,-0.00339258784,-31872.0,-15107.5,-29054.5,
7.459,-1.9278522,1.8909964,9.397417,-0.0054760424,0.0033915452,-0.001793813,-32128.0,-14851.5,-28798.5,
7.582,-1.8991218,1.958034,9.423753,-0.0049431176,0.0043241644,-0.005657519,-31872.0,-14851.5,-28798.5,
7.698,-2.066716,1.9293036,9.385446,-0.0030778944,-0.004069403,-0.0021935068,-32128.0,-15363.5,-29822.5,
7.814,-2.1193884,1.898179,9.337562,-0.0005464852,0.0028586238,0.00366866784,32640.0,-15107.5,-28286.5,
7.931,-2.1696666,1.7904401,9.323196,-0.0068083555,0.005656477,-0.0025932006,-31872.0,-15107.5,-30078.5,
8.051,-2.0212262,1.9676108,9.325591,-0.00720804936,0.0027253888,-0.005923982,-32128.0,-15363.5,-28798.5,
8.174,-1.9805248,1.9939473,9.299254,-0.0045434236,0.0009933859,-0.0015273513,-31872.0,-15107.5,-28286.5,
8.293,-1.9613712,1.9508514,9.337562,-0.004276961,-0.0011383183,0.00193666116,-31872.0,-14851.5,-28798.5,
8.411,-1.9972842,1.9388804,9.325591,-0.0010794252,-0.0034032464,-0.0001950385,-32384.0,-15619.5,-30078.5,
8.528,-2.0858696,1.9747934,9.31362,-0.0054760424,-0.005002022,0.00047111884,-32640.0,-15363.5,-28542.5,
8.644,-2.0140436,1.9388804,9.339956,-0.0060089676,0.0045906304,-0.0020602756,-32128.0,-15363.5,-29054.5,
8.767,-2.1002348,1.9436688,9.38784,-0.0049431176,0.0003272295,-0.0024599694,-32640.0,-15363.5,-29054.5,
8.884,-2.0403798,2.0202834,9.375869,-0.0060089676,0.0053900144,-0.0005947314,-32384.0,-15875.5,-29310.5,
9.001,-2.018832,2.0226776,9.3064376,-0.0013458729,-0.0030035526,-0.00339258784,-32640.0,-15619.5,-29054.5,
9.119,-2.018832,1.9149384,9.37108,-0.009472981,0.0045906304,-0.0001950385,-32128.0,-15875.5,-29310.5,
9.239,-2.0643218,1.9005732,9.31362,-0.0020120292,0.0023256988,-0.0003282698,-32384.0,-14851.5,-29054.5,
9.355,-2.0379856,1.87184284,9.373475,-1.3560057e-05,0.004723858,-6.180722e-05,-32384.0,-14851.5,-28542.5,
9.473,-2.090658,1.9149384,9.397417,-0.0060089676,0.0049903208,-0.0013941191,-32128.0,-15619.5,-28798.5,
9.590,-1.9805248,1.970005,9.457272,-0.00694158636,0.0024589264,-0.003259357,-32128.0,-15107.5,-28286.5,
9.706,-2.054745,1.87184284,9.366292,-0.0014791042,0.00059369208,-0.00046150108,-32128.0,-15619.5,-28030.5,
9.831,-2.0260146,1.9125442,9.414176,-0.0053428112,0.0016595423,-0.000727963636,-32128.0,-15363.5,-28798.5,
