# epoch_start_s=1774996309
timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,wind_vane_deg
# wind_vane_deg is blank for the first 270 s, populated for the final 30 s
0.101,0.23411196,0.0785858,9.85471,-0.0016123354,0.0027253888,0.0018034298,19584.0,21244.5,23171.5,
0.217,0.23171776,0.0714032,9.861892,-0.0013458729,0.0029918552,-0.002326738,20096.0,20220.5,19587.5,
0.332,0.21495834,0.09773941,9.873863,-0.0005464852,-0.00380293668,-0.001793813,19840.0,21500.5,21891.5,
0.449,0.18622792,0.054643784,9.88344,-0.0032111108,0.00072692332,-0.0015273513,20096.0,20732.5,21123.5,
0.572,0.24368876,0.092951016,9.761335,-0.0026781856,-0.0024706236,0.0020698932,19328.0,20732.5,21635.5,
0.689,0.22214094,0.054643784,9.840344,-0.0044102072,-0.00273709,-0.001793813,19584.0,21244.5,21635.5,
0.804,0.21974674,0.0714032,9.919353,0.0019849092,0.0024589264,0.0031357436,19328.0,21756.5,21123.5,
0.920,0.21495834,0.059432188,9.811614,-0.00028002262,-0.0048687904,-0.0025932006,19328.0,20476.5,21379.5,
1.038,0.20777574,0.03309597,9.770912,0.00185167792,0.00019399822,-0.00046150108,20096.0,20732.5,20867.5,
1.162,0.21256414,0.0761916,9.940901,-0.006142199,-0.000871852064,-0.0005947314,20096.0,21244.5,21635.5,
1.278,0.20059312,0.04506698,9.873863,-0.004809886,-0.0003389269,-0.0015273513,20608.0,21244.5,21635.5,
1.393,0.18862212,0.0714032,9.845133,0.000919044,0.0041909368,-0.0011276575,20096.0,20476.5,21123.5,
1.508,0.21495834,0.059432188,9.873863,0.000785827636,-0.0022041648,-0.0021935068,19840.0,21500.5,21891.5,
1.626,0.18143952,0.06661479,9.842738,0.0017184466,0.0021924674,0.002336355,19584.0,21244.5,20867.5,
1.748,0.23171776,0.0785858,9.859498,0.0003861338,-0.000205695632,0.00047111884,19840.0,20732.5,21123.5,
1.864,0.21016994,0.0833742,9.780489,-0.0026781856,0.0045906304,-0.0036590504,19328.0,20988.5,21123.5,
1.980,0.20777574,0.08098,9.859498,-0.0010794252,0.0057897084,-0.0012608878,20352.0,20988.5,20611.5,
2.096,0.19341052,0.0714032,9.799643,-0.0005464852,0.0003272295,-0.0012608878,20352.0,21500.5,21379.5,
2.211,0.19580472,0.059432188,9.859498,-0.002811417,-0.0014047772,-0.002326738,20608.0,20732.5,21123.5,
2.333,0.22932354,0.06900899,9.864286,0.000119671224,0.0013930798,-0.0019270442,20352.0,21244.5,21123.5,
2.451,0.22214094,0.09055681,9.847527,-0.0029446482,0.0020592324,0.0015369672,20608.0,21244.5,21635.5,
2.568,0.19819892,0.08576841,9.847527,0.000119671224,0.000460457068,0.0027360496,20096.0,20732.5,21123.5,
2.687,0.22932354,0.0785858,9.830768,0.0026510656,0.0013930798,-0.0037922818,20608.0,20988.5,21123.5,
2.805,0.19341052,0.042672776,9.785277,-0.00028002262,-0.0024706236,0.0006043492,20096.0,20732.5,21635.5,
2.928,0.18622792,0.059432188,9.818796,0.0011855215,0.003791239,-0.0029928944,20352.0,20988.5,22659.5,
3.045,0.19819892,0.054643784,9.869075,-0.00094617908,-0.0059346408,-0.0008611949,19584.0,20476.5,21379.5,
3.162,0.18862212,0.042672776,9.914564,-0.0010794252,-0.0035364776,-0.00339258784,20096.0,20988.5,22403.5,
3.280,0.17186272,0.09773941,9.85471,-0.0014791042,0.0008601546,7.142406e-05,20352.0,20732.5,21891.5,
3.401,0.21256414,0.059432188,9.909776,0.0002528876,0.0013930798,0.00020465534,20352.0,20732.5,21379.5,
3.518,0.21735254,0.08816261,9.893017,-0.003344342,-0.0004721582,-0.0016605817,20352.0,20988.5,21379.5,
3.634,0.24368876,0.0833742,9.823585,0.0010522902,0.0027253888,0.00193666116,19840.0,20988.5,21379.5,
3.751,0.18862212,0.03549017,9.88344,-0.006541893,-0.0024706236,0.0011372734,19840.0,20988.5,20611.5,
3.867,0.18622792,0.0833742,9.864286,-0.0013458729,-0.0010050833,0.000337886632,20096.0,20988.5,20611.5,
3.990,0.23171776,0.0737974,9.857103,0.003317222,0.0044573956,-0.0028596632,19840.0,20220.5,20355.5,
4.105,0.19101632,0.08098,9.900199,-0.0004132688,0.0012598485,-0.00046150108,19840.0,21244.5,21635.5,
4.221,0.20538154,0.05224958,9.823585,-0.00347757336,0.00072692332,-0.004191975,20096.0,21500.5,20355.5,
4.338,0.19341052,0.040278572,9.833161,-0.00094617908,6.0766936e-05,-0.0012608878,20352.0,20732.5,20355.5,
4.456,0.22692934,0.0761916,9.857103,-0.0032111108,-0.0026038588,-0.0060572124,19840.0,21244.5,21891.5,
4.578,0.20298734,0.059432188,9.768518,-0.0012126416,-0.0014047772,0.00193666116,19584.0,20988.5,21123.5,
4.696,0.21495834,0.0714032,9.828373,-0.0005464852,-0.0011383183,-0.00046150108,19328.0,20732.5,22147.5,
4.812,0.21735254,0.0833742,9.864286,-0.002411738,-0.00180447468,-0.0001950385,19840.0,21244.5,21123.5,
4.928,0.20777574,0.06422059,9.861892,0.000919044,-0.0022041648,-0.0020602756,20352.0,21500.5,22147.5,
5.043,0.19101632,0.0714032,9.85471,-0.0025449544,-0.0015380084,-0.002326738,20096.0,20732.5,21379.5,
5.163,0.18143952,0.03549017,9.881045,-1.3560057e-05,0.0021924674,-0.0040587444,20096.0,20476.5,21123.5,
