# epoch_start_s=1774903441
timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
65.241,-0.320823,-0.7302315,9.856929,-0.2809847,-0.03996937,0.029444104,-7552,5376,18173
65.360,-0.4189853,-0.7015011,9.861717,-0.32561712,-0.0058621744,0.043833076,-7552,6656,19197
65.475,-0.31603462,-0.9624691,9.957485,-0.28644716,-0.046497704,-0.012656967,-7552,8704,18173
65.591,-0.45010992,-1.1851299,10.228029,-0.28511484,-0.017453292,0.010924961,-7040,10240,18941
65.708,-0.7038953,-1.1540052,9.694122,-0.30469984,0.027578866,0.015721286,-5760,11264,18941
65.823,-0.49799396,-1.292869,9.883265,-0.3074977,-0.0061286368,0.016653904,-4992,12800,19197
65.938,-0.641646,-1.292869,9.507375,-0.25393876,0.020917306,0.02904441,-3712,13824,18429
66.057,-0.825999536,-1.4915876,9.763555,-0.31042876,0.07700766,0.0046630936,-2432,15360,18429
66.173,-0.79487496,-1.5729905,9.895236,-0.25793568,0.04942879,0.03144257,-896,16384,18173
66.287,-0.7781156,-1.6998832,9.634268,-0.21730014,0.047963248,0.014388974,1920,16641,18173
66.402,-0.9888053,-1.7381904,9.9550904,-0.1941179,0.03557274,0.013722817,3968,16385,18173
66.517,-0.9648633,-1.8267759,9.892841,-0.16347472,0.0303767232,0.02784533,3968,17153,19709
66.640,-1.2234371,-1.7429788,10.065224,-0.12297244,-0.020784072,-0.014122511,7040,16129,21245
66.759,-0.94092125,-1.6352397,9.959879,-0.06288514,-0.0037304748,0.011324655,8064,13569,22269
66.876,-1.3120226,-1.460463,9.617508,-0.111514544,0.01398928,0.017986218,10624,11265,24317
66.992,-1.4030022,-1.3862428,9.603143,-0.12017458,0.02691271,-0.015454824,13184,9217,24061
67.107,-1.2378023,-1.4652514,9.595961,-0.15388207,0.03530628,-0.00013323124,16000,5121,27645
67.223,-1.661576,-1.4389152,9.981427,-0.12790198,0.0034640124,-0.010258805,18048,2817,30973
67.344,-1.3670892,-1.3934254,10.352529,-0.09579326,-0.010125575,0.0010658499,22656,1,-28931
67.461,-1.79325716,-1.3455414,10.168175,-0.04516539,-0.034906584,0.0031975498,26240,-3327,-23300
67.579,-2.0829554,-0.8810662,10.163386,-0.026113322,-0.02371516,0.020650842,28800,-4351,-15364
67.694,-1.86508308,-0.94331544,10.18254,-0.02917764,0.0046630936,-0.021316998,32640,-7679,-3588
67.810,-1.7046716,-0.878672,10.18254,0.02264931,-0.093928024,-0.0053292492,32640,-7167,10236
67.930,-2.1523874,-0.6488287,10.268731,0.0233154668,0.0029310872,-0.009059724,28800,-7423,25852
68.047,-2.1260512,-0.380678036,9.765948,0.06874732,-0.026379786,-0.01398928,21888,-5887,-27140
68.162,-1.88663084,-0.090979668,9.864111,-0.012656967,-0.051294024,0.032641652,14976,-4607,-18180
68.279,-1.84114116,-0.007182605,10.295067,-0.15228331,-0.0503614036,0.014788668,11136,-5375,-13572
68.398,-1.78368032,0.08140286,9.868899,-0.13962634,-0.044632464,-0.0031975498,10624,-7935,-15620
68.514,-1.84114116,0.2633622,9.634268,-0.15228331,-0.04090199,0.02025115,12416,-11263,-16388
68.634,-1.9033904,0.30645782,9.861717,-0.117643184,-0.08899847,0.011724349,14208,-14335,-20996
68.751,-1.9033904,0.34237084,10.606314,-0.108316992,-0.10898315,0.056756508,19328,-18687,-29700
68.869,-1.81480492,0.48602296,9.694122,-0.124970904,-0.10671823,0.04969525,24448,-23295,19452
68.987,-1.7070658,0.5482722,9.82341,-0.08233691,-0.13229862,0.05609035,29824,-24575,-4
69.101,-1.6041151,0.641646,9.900024,-0.08846554,-0.12297244,0.033174578,30592,-24319,-19204
69.222,-1.4077906,0.7015011,9.643845,-0.10218836,-0.13616232,0.03224196,27008,-22783,32764
69.337,-1.3862428,0.6751649,9.617508,-0.13056661,-0.10365391,0.042500768,21888,-19967,23292
69.452,-1.3838486,0.842759,10.0029748,-0.11111485,-0.1466876,0.017053598,16768,-17151,17916
69.568,-1.1324574,0.9504981,10.263943,-0.18519142,-0.13256508,0.006928025,12416,-14591,14076
69.684,-1.0151415,1.0175357,9.9790328,-0.1484196,-0.18665696,0.041568144,10112,-13567,12540
69.801,-0.936132864,0.9864111,10.103531,-0.15388207,-0.185724352,0.031575808,8320,-11775,12284
69.925,-0.93852708,1.0821792,9.923966,-0.15481469,-0.18132772,0.029444104,7552,-11775,9724
70.041,-0.7302315,1.103727,9.536105,-0.14815312,-0.1573461,0.0233154668,5760,-11263,9468
70.156,-0.34955344,0.91937348,9.586384,-0.172534452,-0.052626336,0.030243492,3968,-11519,7932
70.273,-0.39025488,0.8714894,9.9790328,-0.29310872,0.043566616,0.010924961,1920,-11263,7420
70.389,-0.4333505,1.0295067,10.067618,-0.18159418,-0.0503614036,0.036238896,1152,-11007,9468
70.512,-0.22505496,0.7469909,10.412383,-0.22929096,-0.090863704,0.009992342,640,-10495,8700
70.628,-0.31603462,0.9911995,9.718064,-0.29643952,-0.08739969,0.03530628,-640,-9472,9212
70.742,-0.373495468,0.7302315,9.974244,-0.29603982,0.04516539,0.017320062,-1152,-7680,9212
70.857,-0.093373864,0.581791,9.619903,-0.32868148,-0.041568144,0.028245022,-1920,-7424,12284
70.971,-0.30885202,0.39743748,10.15381,-0.34053904,-0.061419604,0.007860643,-2688,-5888,13052
71.086,-0.22984336,0.10773908,10.405201,-0.32055438,-0.043433388,0.024914242,-3200,-4352,13820
71.211,-0.28491,-0.0047884032,10.101137,-0.33547628,-0.033174578,0.017852986,-3456,-1792,15100
71.327,-0.19393034,-0.16280572,9.931149,-0.42034456,-0.035839204,0.0037304748,-5504,-256,16124
71.443,-0.40222588,-0.3184288,10.014946,-0.32761562,-0.058621744,0.028644716,-5760,1536,15869
71.559,0.02873042,-0.62967504,10.192117,-0.3801087,-0.06315161,-0.00053292496,-5248,3584,17661
71.675,-0.21068976,-0.8283938,10.412383,-0.3442695,-0.09379479,0.0010658499,-4992,5632,17405
71.795,-0.10055647,-0.9744401,9.744401,-0.30789742,-0.0233154668,0.019318528,-4992,7168,16893
71.911,-0.17477672,-1.1611878,9.952697,-0.338007636,0.003330781,-0.011191424,-4736,9216,15869
72.027,-0.33997664,-1.1899183,10.012551,-0.3112282,-0.0429004568,0.015454824,-3200,10496,16381
72.144,-0.49081136,-1.3335704,10.177752,-0.218499232,0.018385912,0.02691271,-2432,11264,16637
72.261,-0.33758244,-1.4293384,9.80665,-0.231022968,0.06661562,0.02571363,-1408,12544,15869
72.375,-0.5386954,-1.5275006,10.070012,-0.21969832,0.047030624,0.047830016,640,12545,16125
72.496,-0.49799396,-1.5514428,9.691729,-0.20437672,0.04276723,0.02571363,1920,12545,15613
72.611,-0.6584055,-1.661576,10.177752,-0.21610108,0.029843798,0.009992342,2944,13569,16893
72.726,-0.7110779,-1.4820108,9.662998,-0.18798928,0.0277121,0.014788668,3968,13313,18173
72.839,-1.0199299,-1.6160861,9.78989,-0.2495421,0.08606738,0.019451762,5248,13825,18941
72.954,-0.92895024,-1.7501614,9.818622,-0.2443461,0.05835528,0.0075941808,6528,12801,20221
73.074,-1.1228806,-1.721431,9.579201,-0.2367519,0.04423277,-0.010658499,7552,12545,23549
73.188,-1.1731589,-1.85311216,9.809045,-0.2375513,0.029843798,-0.03344104,8576,12033,24317
73.304,-1.2521675,-1.7381904,9.598354,-0.233154668,0.0443660032,-0.03130934,9600,10753,26877
73.421,-1.2497733,-1.9488802,9.947908,-0.14908576,-0.11671056,0.0025313936,10624,10241,29437
73.538,-1.4053964,-1.89860184,9.952697,-0.115644716,-0.0993905,-0.040235836,13184,8449,31997
73.655,-1.79565132,-1.6089035,9.739613,-0.09312864,0.038770292,0.016387442,15232,6913,-28419
73.777,-1.4748282,-1.6496049,9.40203,-0.11790965,0.13043338,-0.02371516,16768,6145,-21763
73.893,-1.4460978,-1.553837,9.7563716,-0.12936753,0.059287901,-0.020917306,15232,6145,-14083
74.010,-1.5466544,-1.4508862,9.787497,-0.07780705,-0.008127105,-0.028111792,14208,6913,-6147
74.124,-1.6065093,-1.2856862,10.144233,-0.027312404,-0.0784732,-0.016787136,12160,9473,509
74.240,-1.9632454,-0.9959879,9.959879,-0.025313934,-0.110315464,-0.0075941808,9600,13825,8189
74.362,-1.82438168,-0.79008652,9.91439,-0.017852986,-0.010392036,0.03237519,6272,16897,12029
74.478,-1.3910312,-0.7110779,9.416395,0.041168456,-0.048629404,0.02038438,4736,17409,13565
74.593,-1.3814544,-0.45250412,9.916783,-0.07021286,-0.0023981622,-0.032774884,4480,15873,12541
74.708,-1.5155296,-0.189141932,9.895236,-0.07007963,-0.0006661562,0.0006661562,2944,15105,13053
74.824,-1.6831238,-0.10295067,10.213664,-0.07287749,-0.0547580432,0.02371516,1920,14081,12541
74.940,-1.82438168,0.12689268,10.070012,-0.124837672,-0.05382542,0.011324655,1408,9985,11517
75.064,-1.4676456,0.10055647,10.237606,-0.1373614,-0.07474272,0.036238896,3968,2561,8957
75.179,-1.84114116,0.23223756,10.474632,-0.08406891,-0.14868606,0.041701376,7808,-4863,1788
75.296,-1.5753847,0.260968,9.89763,-0.09246248,-0.07580858,0.036238896,10880,-12799,-7940
75.414,-1.6950948,0.40222588,9.904813,-0.10285452,-0.11417917,0.008526799,13440,-17919,-16388
75.530,-1.5514428,0.49081136,9.890448,-0.13975957,-0.064084224,-0.018652374,15232,-19455,-23812
75.652,-1.3670892,0.4429273,10.247183,-0.09845789,-0.102454824,0.0233154668,15744,-20223,-31236
75.770,-1.2114661,0.5602432,9.660604,-0.12470444,-0.11058193,0.0065283304,15232,-19967,27644
75.886,-1.151611,0.61530984,9.811439,-0.170003068,-0.10805054,-0.02251608,14976,-20991,23292
76.001,-1.0989386,0.6344634,9.82341,-0.17213476,-0.10058958,-0.027445634,13184,-19711,19964
76.116,-0.91697928,0.6488287,9.902418,-0.196382852,-0.0887320064,-0.027578866,11904,-18687,17660
76.233,-0.90021984,0.59376204,10.733206,-0.192785584,-0.16440736,-0.02797856,11392,-17407,14332
76.355,-0.93852708,0.7422025,10.223241,-0.12017458,-0.17919602,0.03344104,9856,-16639,12028
76.470,-0.9888053,0.7326257,10.09156,-0.17519908,-0.1160444,0.017852986,9344,-15359,10748
76.583,-0.59136784,0.7158663,10.204087,-0.13109954,-0.13962634,0.0065283304,8576,-14335,7932
76.700,-0.45010992,0.7350199,10.158598,-0.11830934,-0.12124042,-0.00706125536,7552,-14335,7676
76.817,-0.3184288,0.7206547,9.964667,-0.1846585,-0.1484196,0.0023981622,5504,-14335,5884
76.937,-0.58418524,0.8834604,9.844957,-0.14375651,-0.1462879,-0.006928025,4480,-14591,4092
77.051,-0.5410896,1.0295067,9.694122,-0.13123277,-0.14349004,0.022116386,3712,-14335,4348
77.167,-0.10773908,0.8762778,9.64145,-0.20224502,-0.09219602,0.045964776,1408,-15615,3068
77.282,-0.1340753,0.91458504,9.830592,-0.21303676,-0.10152221,0.018652374,-128,-15872,4092
77.398,-0.22266076,0.878672,9.940725,-0.15254978,0.072078092,0.04623124,-2176,-15360,5884
77.512,0.06943185,0.8379706,10.060435,-0.2660628,-0.08686677,0.00359724336,-4224,-15360,7164
77.633,0.217872352,0.7781156,10.704475,-0.31882236,-0.14162481,-0.05196018,-5760,-14592,8700
77.750,-0.088585464,0.60094464,10.295067,-0.312294,-0.14468913,-0.02797856,-7808,-14848,9724
77.865,-0.1412579,0.581791,9.765948,-0.18679022,-0.15175038,0.023049004,-8576,-13568,12796
77.979,0.29927522,0.34476504,9.746795,-0.3352098,-0.01718683,0.015588055,-9600,-12800,13308
78.094,0.39504328,0.15801731,9.01417,-0.38756968,0.059421132,0.11484533,-11136,-10240,16124
78.209,-0.038307228,-0.076614456,9.504981,-0.4636447,0.029710566,0.056356816,-12672,-6912,17404
78.330,0.62249244,-0.5386954,10.223241,-0.441928,-0.0013323124,0.032641652,-12416,-3584,20476
78.444,-0.32321724,-0.521936,9.718064,-0.4747029,-0.06448392,-0.014388974,-13184,-1536,20988
78.557,-0.33518824,-1.0749966,10.156203,-0.4034242,-0.0377044384,-0.03117611,-13184,2048,21245
78.673,-0.31124622,-1.115698,9.356541,-0.4735038,0.053026036,0.01079173,-11904,4096,21501
78.787,-0.33039984,-1.388637,9.306262,-0.39769524,0.06594946,0.05795559,-11392,6656,19965
78.906,-0.25139116,-1.89381336,10.110714,-0.4208775,0.034906584,0.01851914,-9600,9472,19197
79.022,-0.770933,-2.0159178,9.888053,-0.35745944,0.018385912,0.004929556,-7808,10752,17661
79.136,-0.641646,-2.2122424,9.627085,-0.2704594,0.0214502284,0.038104136,-5760,13312,16637
79.250,-0.51475332,-2.291251,9.78989,-0.29150996,0.069280248,0.060353752,-3712,13312,16637
79.364,-0.8379706,-2.2816742,9.476251,-0.26513016,0.0251807024,0.04503216,-1152,14848,16893
79.479,-1.0749966,-2.3295584,10.134656,-0.174,0.019052068,0.038370596,1920,14337,16893
79.600,-0.9935937,-2.3295584,9.502586,-0.14868606,-0.004529862,0.046364476,4480,14081,17661
79.715,-1.352724,-2.111686,9.478644,-0.07794027,0.020917306,0.07301072,6784,13569,18173
79.827,-1.2473791,-2.2457612,9.962274,-0.1061853,0.02371516,0.07301072,7808,13569,21245
79.940,-1.2880806,-2.1188686,9.528923,-0.12550382,0.08753293,0.06381777,8576,12545,22269
80.055,-1.3455414,-2.0470424,9.959879,-0.13802756,0.06448392,0.04276723,8576,11521,25085
80.175,-1.2162545,-2.0805612,10.19451,-0.045831548,-0.017852986,0.0233154668,9600,10241,25341
80.293,-1.1444284,-1.9560628,9.785102,-0.0466309336,-0.028777948,0.016920368,11392,7937,26621
80.409,-1.4437036,-1.80283384,9.653421,-0.09459418,-0.036372124,0.00706125536,13440,5377,28925
80.526,-1.2521675,-1.9393034,9.818622,-0.086733532,0.031709034,0.008393568,14208,1281,-31747
80.642,-1.7980456,-1.5849615,9.28232,-0.13469678,-0.0866003,-0.0251807024,14976,-511,-28420
80.759,-1.4341268,-1.5346834,9.464279,-0.030776416,0.11990812,0.02158346,16768,-3583,-23812
80.880,-1.2569559,-1.2569559,9.31105,-0.02571363,0.01079173,0.01398928,18048,-6143,-19204
80.993,-1.6160861,-1.0989386,9.797073,-0.07927258,0.019718224,0.023182238,19840,-7423,-12804
81.109,-1.5682021,-1.0845734,9.8042552,-0.08899847,-0.009059724,0.0177197552,19840,-7679,-4356
81.226,-1.982399,-0.6607997,9.562442,-0.152683,0.0151883616,-0.003330781,18816,-6655,6396
81.339,-1.6783354,-0.62488664,9.938332,-0.059287901,-0.026513018,-0.011058193,16256,-3327,15100
81.463,-1.6160861,-0.60333884,10.510546,-0.04076876,-0.09152986,-0.00079938744,11904,-1023,21244
81.578,-1.6927006,-0.4237737,10.146626,-0.017852986,-0.058754976,0.004396631,10368,-2559,23548
81.694,-1.9081788,-0.12689268,9.97185,-0.08127105,-0.0528928,0.00013323124,9856,-4351,23804
81.808,-1.82198752,0.021547814,9.725247,-0.14682082,-0.026779478,0.033973964,9600,-6399,23804
81.925,-1.7669208,0.05746084,9.835381,-0.14362328,-0.09366156,0.028245022,12672,-9471,19452
82.039,-2.0015526,0.21068976,10.33098,-0.06235222,-0.121773352,0.05835528,15232,-14079,6396
82.160,-1.508347,0.11731588,10.187328,-0.097258808,-0.120574264,0.041701376,19072,-18687,-6916
82.277,-1.5059528,0.366312868,9.696517,-0.0443660032,-0.10165544,0.017586524,18816,-20991,-20484
82.395,-1.5251064,0.46926352,10.072407,-0.05022818,-0.11298009,-0.007327718,18816,-23039,-29444
82.511,-1.2689268,0.6392518,9.627085,-0.06848086,-0.11497856,0.01385605,18048,-23039,27644
82.624,-1.271321,0.6512229,9.900024,-0.10911638,-0.11817611,-0.010258805,15744,-22271,22780
82.760,-1.4053964,0.89543144,9.694122,-0.13269831,-0.16360796,0.007194487,12416,-19199,18684
82.875,-1.1803415,0.89782568,9.907207,-0.13949311,-0.13483002,-0.016920368,10880,-18175,15356
82.991,-1.1133038,1.0319009,10.019734,-0.053558956,-0.12950076,-0.0177197552,10112,-18175,13052
83.109,-0.91219084,1.0295067,10.115502,-0.13802756,-0.15281622,0.039303212,8576,-16895,10492
83.226,-0.7781156,1.0247183,9.832987,-0.17066922,-0.197049,0.045831548,7040,-15615,8956
83.340,-0.63206924,1.0031705,9.581595,-0.22316232,-0.174,0.044099544,6528,-15359,6908
83.460,-0.7038953,1.0941502,9.900024,-0.23781776,-0.085001532,0.028378254,4736,-13567,6396
83.575,-0.4189853,0.6943185,9.725247,-0.29444104,0.008926493,0.0214502284,2432,-13311,7164
83.691,-0.16519992,0.830788,9.907207,-0.16134304,-0.0063950996,0.04196784,1152,-13311,6140
83.805,-0.4237737,0.8379706,9.763555,-0.25993412,-0.008526799,0.015588055,-1664,-12288,6908
83.919,-0.34476504,0.7445967,9.82341,-0.246877484,-0.05062787,0.0018652374,-2944,-12544,7932
84.035,-0.378283868,0.59376204,10.366894,-0.29270902,-0.09272895,0.016520674,-5248,-12544,8444
84.158,0.007182605,0.4429273,9.299079,-0.32828176,-0.051027564,0.01718683,-7296,-11264,10748
84.273,-0.019153614,0.2777274,9.40203,-0.32082084,0.0495620232,0.022249616,-7808,-9984,12028
84.388,-0.06943185,0.15562311,9.718064,-0.34253752,0.01718683,0.00706125536,-8832,-8704,13820
84.504,0.16519992,-0.05267244,10.09156,-0.3216202,-0.067281776,-0.0041301684,-8832,-6912,14844
84.618,-0.110133272,-0.1436521,9.861717,-0.3442695,-0.03663859,-0.012523737,-8832,-5632,14588
84.739,-0.2896984,-0.356736068,10.299856,-0.33734152,-0.061286368,0.012790199,-8832,-3840,15356
84.856,-0.34237084,-0.48841716,9.6845452,-0.25527108,-0.02571363,0.037171516,-9088,-2560,15356
84.971,-0.30406362,-0.6703765,9.56723,-0.27698772,0.02997703,0.024647778,-7296,-1280,16380
85.085,-0.39025488,-0.81402856,9.928755,-0.36611944,0.10058958,0.010125575,-6016,0,14589
85.202,-0.7302315,-0.811634368,9.674969,-0.29750536,0.08859877,0.03424043,-4480,1792,14077
85.317,-0.56982,-0.94331544,9.691729,-0.2617994,0.054624808,0.037171516,-1664,2816,13565
85.436,-0.8451532,-1.0031705,9.583989,-0.30549924,0.07794027,0.04276723,640,3585,13821
85.550,-1.0007763,-1.1755531,10.254366,-0.29537364,0.08753293,0.022382848,2944,3329,14589
85.666,-0.9816227,-1.3263878,10.201694,-0.29324198,0.06874732,0.024514546,3712,4865,16381
85.782,-0.92176768,-1.4053964,9.787497,-0.23128943,0.030243492,-0.032774884,4736,5121,17917
85.899,-1.4508862,-1.352724,10.172963,-0.22769218,-0.03237519,-0.03943645,6528,4865,20221
86.020,-1.4820108,-1.4197616,10.3692872,-0.24767688,0.08380245,0.002797856,7808,3585,22269
86.136,-1.6831238,-1.4676456,10.014946,-0.208640132,0.0607534436,0.0075941808,8576,2561,25597
86.255,-1.6352397,-1.484405,9.7803132,-0.20251148,0.08406891,0.019718224,9088,1537,28925
86.370,-1.7597382,-1.5059528,9.701305,-0.16627258,0.07367688,0.04769678,9344,1,-31747
86.484,-2.066196,-1.4556746,10.041282,-0.12350536,0.11750995,0.028777948,8320,-1023,-27396
86.600,-1.88423668,-1.4149732,10.225636,-0.114712104,-0.06954671,0.019052068,8576,-2047,-23044
86.723,-1.2425907,-1.4532804,10.053253,-0.199713632,0.0827366,0.02158346,9344,-2303,-17924
86.839,-2.0733786,-1.2593501,9.77792,-0.15494794,-0.022915774,0.062218988,9344,1025,-11523
86.955,-1.757344,-1.5011644,9.933543,-0.064217452,0.04503216,-0.0015987749,7296,4865,-3075
87.070,-1.8722657,-1.2545617,9.794679,-0.009725881,-0.00079938744,-0.021983154,4736,11521,4861
87.187,-1.6208745,-1.0965444,9.995792,-0.015987748,-0.02358193,-0.0026646248,384,18689,12029
87.308,-2.0973208,-0.7589619,10.702082,0.1334977,-0.17426646,0.03450689,-2176,22016,14845
87.423,-1.769315,-0.48123456,9.873688,0.14682082,-0.14988515,0.037970904,-1408,18688,13565
87.539,-1.1994951,-0.25857376,9.368511,0.0009326187,-0.022382848,0.03330781,384,15105,15869
87.654,-1.364695,-0.10295067,9.639056,0.009859112,-0.009459418,0.017586524,896,9217,13565
87.768,-1.4915876,0.033518824,9.933543,-0.075675348,-0.021183766,0.006928025,1152,3329,9469
87.883,-1.733402,0.33279404,10.144233,-0.068214392,-0.0061286368,-0.013189893,1920,-1023,13564
88.005,-1.6304513,0.46208092,9.878476,-0.1633415,-0.09592649,-0.0123905052,4480,-7423,7420
88.126,-1.661576,0.51475332,9.94312,-0.0997902,-0.13856049,0.015854517,7808,-13567,-260
88.239,-1.4556746,0.5363012,9.947908,-0.12164012,-0.09566003,-0.010258805,11648,-20735,-13828
88.354,-1.2904748,0.7110779,9.82341,-0.10991577,-0.12217305,-0.0054624808,12928,-24063,-25348
88.469,-1.7764976,0.91937348,9.775525,-0.11990812,-0.17040276,0.01851914,12416,-26111,31228
88.584,-1.1324574,0.7326257,10.3453452,-0.105252668,-0.18066156,0.003996937,11904,-27135,23548
88.708,-0.9624691,0.7278373,10.28549,-0.12337213,-0.1854579,-0.006928025,11904,-25855,16892
88.821,-0.8714894,0.8762778,9.892841,-0.13163246,-0.13629556,0.038637056,10624,-25343,13820
88.935,-0.62009824,0.931344464,10.110714,-0.20184532,-0.1590781,0.018918836,9344,-25599,11772
89.052,-0.90500824,0.9648633,10.103531,-0.14095865,-0.12310567,0.0021316998,9088,-25343,7676
89.169,-0.816422768,0.9864111,9.406818,-0.25353906,-0.1676049,0.025047474,7552,-24831,6652
89.291,-0.44771572,0.8451532,10.21127,-0.210505336,-0.17093568,0.018119448,4992,-23295,5884
89.407,-0.383072268,0.8810662,9.375694,-0.342804,-0.11671056,0.015721286,1920,-22783,4604
89.525,-0.33279404,0.50517652,9.888053,-0.2819173,-0.17026952,-0.011591119,-1664,-21504,7420
89.640,-0.04309563,0.3854665,9.411607,-0.4166141,-0.203710576,-0.057555896,-3968,-20736,8444
89.755,-0.29927522,0.31603462,9.921572,-0.30123584,-0.08793262,-0.038903524,-6016,-18944,11004
89.870,-0.1436521,0.2657564,9.665392,-0.38796936,-0.052093416,-0.023049004,-7040,-17152,11516
89.990,-0.12210429,-0.1412579,10.527305,-0.3326784,-0.051294024,-0.023182238,-8832,-14848,12540
90.105,-0.059855044,-0.28491,10.038888,-0.3493323,-0.059287901,-0.06368453,-9856,-13824,14076
90.220,0.08140286,-0.32321724,9.876082,-0.4200781,-0.05609035,-0.045431852,-9856,-12288,15868
90.334,-0.189141932,-0.51714752,9.97185,-0.3441363,-0.028644716,-0.008926493,-10368,-11520,17148
90.448,-0.11971009,-0.60812724,9.622296,-0.25953444,0.0009326187,0.027312404,-10624,-10496,16892
90.569,-0.12689268,-0.8475474,9.593566,-0.3309464,-0.011990812,-0.0067947932,-10112,-8960,18172
90.682,-0.30885202,-0.92176768,9.77792,-0.37291424,0.020650842,-0.0061286368,-8576,-7680,16636
90.797,-0.33279404,-1.1587936,10.168175,-0.33001378,-0.01292343,0.008793262,-7808,-6912,16380
90.913,-0.4333505,-1.3024458,10.2974616,-0.249675344,-0.011324655,-0.01398928,-5760,-5888,15612
91.031,-0.61770404,-1.3192052,10.129868,-0.247543652,0.0063950996,0.012124043,-4992,-6144,15612
91.154,-0.47884036,-1.484405,9.773131,-0.2673951,0.019584992,0.036238896,-2944,-5888,14588
91.268,-0.80445176,-1.460463,9.8042552,-0.229424208,0.033973964,0.01505513,-1920,-5632,15612
91.384,-0.7733272,-1.5610195,9.888053,-0.23022358,0.02158346,0.04183461,-384,-5632,15612
91.498,-0.7326257,-1.6232687,9.677363,-0.21183766,0.031575808,0.04916233,1920,-6143,16636
91.613,-0.89303732,-1.6783354,9.847352,-0.211171508,0.042633996,0.020117918,3712,-5631,17916
91.730,-0.91458504,-1.6352397,9.533711,-0.204909652,0.08646707,0.025447168,5760,-5119,19452
91.852,-0.92416184,-1.7597382,9.864111,-0.18226034,0.063018376,0.03650536,6528,-5631,20732
91.967,-1.2282255,-1.78607452,10.134656,-0.203177632,0.057422664,0.01825268,7808,-5631,21756
92.085,-1.1875241,-1.7645266,9.787497,-0.1718683,-0.00359724336,0.020784072,7808,-5375,23036
92.202,-1.0989386,-1.88902516,9.809045,-0.21210414,0.015321592,-0.023182238,8320,-4607,24572
92.320,-1.1013328,-1.7621324,10.022128,-0.15388207,-0.14881928,0.038370596,8832,-5119,26108
92.436,-1.340753,-1.82917008,9.653421,-0.23488668,-0.014522205,-0.012257273,10112,-4351,29692
92.558,-1.4197616,-1.7980456,9.598354,-0.17719754,0.061552832,0.0177197552,9856,-4095,32252
92.676,-1.6328455,-1.697489,9.107543,-0.26206586,-0.0019984686,-0.022915774,8064,-3327,-30468
92.792,-1.3455414,-1.8076223,9.52174,-0.16867076,0.06288514,0.04942879,8064,-2303,-28676
92.907,-1.448492,-1.7741034,9.746795,-0.12243951,0.045964776,-0.008660031,6784,-1535,-25860
93.022,-1.6783354,-1.5969325,10.036493,-0.15894488,0.0019984686,0.00013323124,5248,-1279,-23044
93.146,-1.80043968,-1.4915876,10.342952,-0.038104136,-0.0050627872,-0.008260337,3200,257,-21507
93.263,-1.6950948,-1.3982138,9.792285,-0.019052068,-0.022249616,-0.013456355,1920,3329,-19459
93.379,-2.1045034,-1.1659763,10.125079,0.0062618684,-0.0065283304,-0.032908116,896,7425,-18691
93.497,-1.6903064,-0.9552865,9.308656,-0.027179174,0.0011990811,-0.02025115,1408,10497,-19971
93.612,-1.4580688,-0.9935937,9.224859,-0.061952524,0.013056661,0.007860643,1664,11009,-19971
93.733,-1.7022774,-0.79966332,10.0029748,-0.03424043,-0.056223584,-0.014655436,1920,12033,-19459
93.850,-1.6041151,-0.21547816,10.21127,0.034640124,-0.03224196,0.035839204,1152,8961,-19715
93.967,-1.757344,-0.10773908,10.251971,-0.028911179,-0.09579326,0.053558956,3712,1537,-18691
94.085,-1.745373,0.2705448,10.170568,-0.041434916,-0.1676049,0.039702908,3968,-10239,-19460
94.199,-2.2266076,0.5315128,9.560047,-0.04769678,-0.16120979,0.06608269,6784,-18687,-23556
94.313,-1.4796166,0.45729252,9.830592,-0.011191424,-0.11910873,0.0866003,8064,-25087,-30468
94.433,-1.1468226,0.5243302,9.674969,-0.074476264,-0.092862176,0.06381777,8320,-27391,28156
94.548,-1.2282255,0.7206547,9.995792,-0.036105668,-0.13443032,0.034906584,8832,-28159,23804
94.663,-0.9720459,0.7110779,9.890448,-0.1530827,-0.12776876,0.0015987749,9600,-28927,18684
94.777,-1.0414777,0.81881692,9.665392,-0.16933692,-0.13163246,-0.0021316998,9344,-28671,16380
94.893,-1.1683705,0.9888053,9.981427,-0.16587288,-0.11111485,0.0014655436,8832,-29183,14076
95.009,-0.842759,1.0007763,9.809045,-0.13709494,-0.1569464,0.0062618684,8320,-28927,10748
95.128,-0.6727707,0.9911995,10.443508,-0.22609342,-0.14495559,0.00039969372,7808,-28927,7932
95.244,-0.56982,1.067814,10.103531,-0.1672052,-0.16280856,0.024381318,6528,-28927,6396
95.358,-0.49799396,0.90500824,9.667787,-0.2063752,-0.16320826,0.015321592,4224,-28159,5628
95.473,-0.29688102,1.0366893,10.4171716,-0.26219908,-0.18212712,0.025447168,2176,-27647,5116
95.591,-0.30885202,0.8571242,10.536881,-0.10685146,-0.14095865,-0.022915774,384,-26879,3836
95.714,0.05746084,0.7685388,9.902418,-0.26020062,-0.120840732,-0.016387442,-2688,-26624,4604
95.829,-0.007182605,0.7445967,10.730812,-0.3040337,-0.21956508,0.002797856,-4480,-25600,5884
95.943,-0.076614456,0.7038953,10.3214032,-0.24407964,0.0042633996,0.028644716,-5760,-23296,7164
