# epoch_start_s=1609459202
timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,wind_vane_deg
# wind_vane_deg is blank for the first 270 s, populated for the final 30 s
0.109,-1.1976206,-0.172805368,9.799643,-0.005609274,0.00179276984,-0.0028596632,31360.0,-28163.5,-125.5,
0.228,-1.190438,-0.191959,9.785277,-0.0029446482,0.00059369208,0.00047111884,32128.0,-27651.5,-637.5,
0.344,-1.1688902,-0.16322857,9.778095,-0.002811417,0.0031250828,0.0030025114,30848.0,-28163.5,-637.5,
0.461,-1.2167742,-0.16322857,9.754153,-0.0021452606,0.006189406,7.142406e-05,31872.0,-27395.5,642.5,
0.584,-1.1377656,-0.15844018,9.761335,-0.00414373,-0.0035364776,-0.0028596632,32128.0,-27139.5,1154.5,
0.700,-1.1449482,-0.191959,9.773307,-0.0032111108,0.0029918552,0.0027360496,32640.0,-28419.5,386.5,
0.816,-1.2191684,-0.168016976,9.861892,-0.0017455816,-0.0006053895,0.0034022052,32128.0,-27651.5,386.5,
0.934,-1.2071974,-0.206324184,9.809219,0.0027842968,0.0063226336,-0.0008611949,32640.0,-26883.5,386.5,
1.052,-1.1760728,-0.1943532,9.787672,-0.0010794252,0.0013930798,-0.0003282698,31616.0,-26883.5,642.5,
1.173,-1.2311394,-0.21111262,9.878652,-0.00028002262,0.0016595423,-0.0001950385,31872.0,-26883.5,-637.5,
1.290,-1.0635455,-0.09619093,9.756547,-0.008140668,0.0040577016,0.00047111884,31872.0,-27651.5,-125.5,
1.406,-1.1712844,-0.13689235,9.751759,-0.0037440508,0.0067223272,-0.0003282698,31872.0,-27907.5,-125.5,
1.523,-1.1688902,-0.12970975,9.708663,-0.0026781856,0.001526311,0.000337886632,32384.0,-27139.5,386.5,
1.641,-1.1641018,-0.108161928,9.749365,-0.0026781856,0.008720797,-0.0048581316,32128.0,-27395.5,642.5,
1.765,-1.2598698,-0.25420824,9.904987,-0.0049431176,-0.004069403,-0.003925513,31616.0,-27651.5,130.5,
1.881,-1.2119858,-0.21350682,9.881045,0.0010522902,0.009786647,-0.00792245,31360.0,-28163.5,-893.5,
1.997,-1.1329772,-0.15844018,9.725423,0.0013187528,0.021644228,-0.0060572124,31872.0,-28163.5,-1405.5,
2.115,-1.2694466,-0.206324184,9.842738,-0.0062754304,-0.0014047772,0.0040683616,31616.0,-28419.5,-2429.5,
2.233,-1.0204496,-0.15604596,9.646414,-0.00028002262,-0.000738620736,-0.0013941191,31616.0,-28419.5,-3197.5,
2.358,-0.9893251,-0.14646916,9.533886,-0.00414373,0.0239091584,0.0015369672,30848.0,-29187.5,-2941.5,
2.474,-1.0443919,-0.172805368,9.529098,-0.0062754304,0.01977899,0.0022031236,31104.0,-29699.5,-3197.5,
2.591,-1.2119858,-0.22547782,9.79246,-0.0026781856,0.011785116,0.0018034298,30848.0,-30211.5,-4221.5,
2.707,-1.439435,-0.237448816,10.027092,-0.001878798,0.022443614,0.00073758052,31104.0,-30467.5,-4221.5,
2.831,-1.0515745,-0.17759377,9.76373,-0.0053428112,0.00019399822,-0.0053910568,30592.0,-30723.5,-5501.5,
2.949,-1.250293,-0.0219706668,9.83795,-0.00014679134,0.015648822,0.0014037369,31104.0,-31235.5,-7037.5,
3.067,-1.2335336,-0.172805368,9.79246,-0.00081294776,0.0055232496,0.0015369672,30080.0,-31491.5,-7293.5,
3.185,-1.1928322,-0.11773874,9.730211,-0.00361080468,0.0033915452,0.0018034298,30336.0,32764.5,-8317.5,
3.303,-1.0850933,-0.438561736,9.574588,0.0027842968,0.0013930798,-0.014717244,30080.0,32764.5,-7037.5,
3.427,-1.3771858,-0.08661412,9.835556,-0.0058757364,-0.015394058,0.005267442,29824.0,-32515.5,-7037.5,
3.543,-1.3771858,-0.14646916,9.952871,-0.0014791042,-0.008865729,0.0012705056,29312.0,32764.5,-6525.5,
3.660,-1.3987336,-0.27336186,9.893017,-0.00014679134,-0.0034032464,-0.0052578252,29312.0,-32515.5,-5501.5,
3.777,-1.2574756,-0.11534454,9.818796,-0.0030778944,-0.008066338,0.0040683616,29312.0,-31747.5,-5245.5,
3.894,-1.0922758,-0.15844018,9.735,-0.002811417,0.010719266,0.0027360496,29056.0,-31747.5,-4733.5,
4.015,-1.3891568,-0.203929984,9.972025,-0.0040104984,0.0016595423,-0.0049913632,28800.0,-32515.5,-4733.5,
