# epoch_start_s=1609460646
timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,wind_vane_deg
# wind_vane_deg is blank for the first 270 s, populated for the final 30 s
70.511,6.042445,6.7464376,4.9322304,-0.009739429,0.01671467,-0.0060572124,-9856.0,31997.5,19585.5,
70.627,6.001744,6.5740548,5.0687004,-0.00014679134,0.0012598485,0.0022031236,-9856.0,31741.5,19073.5,
70.750,5.8078136,6.85657068,5.0208164,-0.0032111108,0.0063226336,-0.0016605817,-9856.0,31485.5,19585.5,
70.869,6.262712,6.5716604,5.1931988,0.023035436,0.03270242,0.011929004,-10112.0,32509.5,20097.5,
70.985,5.4630484,6.2484436,5.0447584,-0.008673593,-0.044172004,-0.017115406,-10112.0,32765.5,19329.5,
71.102,5.688103,6.882907,4.9465956,0.010644928,-0.0063343348,0.002336355,-9856.0,32509.5,19841.5,
71.218,6.049628,6.717707,4.9561724,-0.011604682,0.010452803,-0.005923982,-9600.0,31997.5,18817.5,
71.333,6.0687816,6.775168,4.939413,-0.001878798,0.0011266135,-0.0036590504,-10112.0,32509.5,18049.5,
71.454,6.1525784,6.6458808,5.066306,0.0003861338,0.0043241644,0.001004043,-9600.0,32253.5,18817.5,
71.569,6.0448392,6.7464376,5.0256048,-0.0058757364,0.009919878,-0.0013941191,-9600.0,31997.5,19585.5,
71.687,6.078358,6.7081304,5.0208164,-0.010405585,0.0043241644,-0.0024599694,-9088.0,32253.5,20097.5,
71.804,6.004138,6.77037936,4.9585668,0.0021181404,-0.014461435,-0.0036590504,-9344.0,31741.5,19585.5,
71.922,5.992167,6.763197,4.939413,-0.0022784918,0.0024589264,-0.00046150108,-9088.0,32253.5,19585.5,
72.044,6.0328684,6.75362,4.99448,-0.0040104984,-0.0083328,-0.0036590504,-8832.0,31997.5,19329.5,
72.158,5.934706,6.81826368,5.004057,-0.0068083555,0.001526311,0.003268974,-9344.0,31741.5,19329.5,
72.275,5.946677,6.84459968,4.925048,-0.00694158636,0.005656477,-0.005923982,-9856.0,31741.5,20097.5,
72.392,6.1166652,6.98825136,4.7909728,-0.03785123,0.034167964,-0.0049913632,-10112.0,31229.5,19585.5,
72.510,5.970619,6.375336,5.3200912,-0.0005464852,-0.028850406,-0.004191975,-11136.0,31997.5,20097.5,
72.631,6.2483464,6.823052,4.9082884,-0.021064088,0.0105860344,-0.015916326,-10368.0,31229.5,19841.5,
